DatabaseName,TableName,ColumnName,ColumnFormat,ColumnTitle,ColumnType,ColumnUDTName,ColumnLength,DefaultValue,Nullable,CommentString,DecimalTotalDigits,DecimalFractionalDigits,ColumnId,ObjectType
db1,table_D,column_HG_XD,X(300),,CV  ,,300,,Y ,,,,1036,VIEW
db1,table_D,column_WC_BI,X(150),,CV  ,,150,,Y ,,,,1031,VIEW
db1,table_D,column_WR_XA,X(150),,CV  ,,150,,Y ,,,,1029,VIEW
db1,table_D,column_WP_IQ,X(150),,CV  ,,150,,Y ,,,,1027,VIEW
db1,table_D,column_TI_WD,X(3),,CF  ,,3,,Y ,,,,1028,VIEW
db1,table_D,column_WI_IY,X(150),,CV  ,,150,,Y ,,,,1035,VIEW
db1,table_D,column_WX_IP,X(150),,CV  ,,150,,Y ,,,,1033,VIEW
db1,table_D,column_TO_DB,X(4),,CF  ,,4,,Y ,,,,1030,VIEW
db1,table_H,column_ON_XA,0.99,,D   ,,8,,Y ,,15,2,1034,VIEW
db1,table_H,column_SD_QC,0.99,,D   ,,8,,Y ,,15,2,1037,VIEW
db1,table_H,column_WC_IG,X(1),,CF  ,,1,,Y ,,,,1038,VIEW
db1,table_H,column_KM_XC,0.99,,D   ,,8,,Y ,,15,2,1039,VIEW
db1,table_H,column_LJ_TK,YY/MM/DD,,DA  ,,4,,Y ,,,,1042,VIEW
db1,table_H,column_WN_XG,YY/MM/DD,,DA  ,,4,,Y ,,,,1043,VIEW
db1,table_H,column_SN_FV,YY/MM/DD,,DA  ,,4,,Y ,,,,1044,VIEW
db1,table_H,column_FP_CM,X(1),,CF  ,,1,,Y ,,,,1046,VIEW
db1,table_H,column_CP_CP,X(2),,CF  ,,2,,Y ,,,,1047,VIEW
db1,table_H,column_CQ_HV,X(4),,CF  ,,4,,Y ,,,,1048,VIEW
db1,table_H,column_BL_EM,X(7),,CF  ,,7,,Y ,,,,1049,VIEW
db1,table_H,column_BP_WB,X(1),,CF  ,,1,,Y ,,,,1051,VIEW
db1,table_H,column_OK_WN,X(1),,CF  ,,1,,Y ,,,,1052,VIEW
db1,table_H,column_RV_KX,X(1),,CF  ,,1,,Y ,,,,1053,VIEW
db1,table_H,column_BT_LS,X(150),,CV  ,,150,,Y ,,,,1054,VIEW
db1,table_H,column_BS_EG,X(150),,CV  ,,150,,Y ,,,,1055,VIEW
db1,table_H,column_BX_XY,X(150),,CV  ,,150,,Y ,,,,1057,VIEW
db1,table_H,column_BQ_IO,X(150),,CV  ,,150,,Y ,,,,1058,VIEW
db1,table_H,column_HJ_HY,X(1),,CF  ,,1,,Y ,,,,1059,VIEW
db1,table_H,column_XB_FK,X(1),,CF  ,,1,,Y ,,,,1060,VIEW
db1,table_H,column_JJ_QO,X(6),,CF  ,,6,,Y ,,,,1061,VIEW
db1,table_H,column_WF_OB,X(6),,CF  ,,6,,Y ,,,,1063,VIEW
db1,table_H,column_XK_HY,0.99,,D   ,,8,,Y ,,15,2,1064,VIEW
db1,table_H,column_BZ_IH,0.99,,D   ,,8,,Y ,,15,2,1065,VIEW
db1,table_H,column_ZR_UE,0.99,,D   ,,8,,Y ,,15,2,1066,VIEW
db1,table_H,column_XR_TM,0.99,,D   ,,8,,Y ,,15,2,1067,VIEW
db1,table_H,column_MT_OA,0.99,,D   ,,8,,Y ,,15,2,1069,VIEW
db1,table_H,column_OK_OI,0.99,,D   ,,8,,Y ,,15,2,1070,VIEW
db1,table_H,column_QZ_CU,0.99,,D   ,,8,,Y ,,15,2,1071,VIEW
db1,table_H,column_HC_PE,X(100),,CV  ,,100,,Y ,,,,1072,VIEW
db1,table_H,column_NF_FF,X(5),,CF  ,,5,,Y ,,,,1073,VIEW
db1,table_H,column_PX_OJ,0.99999,,D   ,,8,,Y ,,12,5,1074,VIEW
db1,table_H,column_MR_JH,0.99999,,D   ,,8,,Y ,,12,5,1075,VIEW
db1,table_H,column_BR_YL,X(6),,CF  ,,6,,Y ,,,,1076,VIEW
db1,table_H,column_RR_KA,X(12),,CV  ,,12,,Y ,,,,1077,VIEW
db1,table_H,column_IT_JX,X(6),,CF  ,,6,,Y ,,,,1078,VIEW
db1,table_H,column_WT_RM,X(1),,CF  ,,1,,Y ,,,,1079,VIEW
db1,table_H,column_LF_WY,X(3),,CF  ,,3,,Y ,,,,1080,VIEW
db1,table_H,column_KT_HJ,0.99,,D   ,,8,,Y ,,15,2,1081,VIEW
db1,table_H,column_RV_VX,0.99,,D   ,,8,,Y ,,15,2,1082,VIEW
db1,table_H,column_KU_YU,0.99,,D   ,,8,,Y ,,15,2,1083,VIEW
db1,table_H,column_MJ_EG,0.99,,D   ,,8,,Y ,,15,2,1084,VIEW
db1,table_H,column_TU_KX,0.99,,D   ,,8,,Y ,,15,2,1085,VIEW
db1,table_H,column_OX_HO,0.99,,D   ,,8,,Y ,,15,2,1086,VIEW
db1,table_H,column_ZS_DP,X(12),,CV  ,,12,,Y ,,,,1087,VIEW
db1,table_H,column_CV_TA,X(500),,CV  ,,500,,Y ,,,,1089,VIEW
db1,table_H,column_MQ_AS,X(500),,CV  ,,500,,Y ,,,,1090,VIEW
db1,table_H,column_OJ_SK,X(150),,CV  ,,150,,Y ,,,,1091,VIEW
db1,table_H,column_UJ_FR,X(36),,CV  ,,36,,Y ,,,,1092,VIEW
db1,table_H,column_IM_JQ,X(30),,CV  ,,30,,Y ,,,,1093,VIEW
db1,table_H,column_BA_RF,-(10)9,,I   ,,4,,Y ,,,,1094,VIEW
db1,table_H,column_EP_BS,-(3)9,,I1  ,,1,,Y ,,,,1096,VIEW
db1,table_H,column_UW_EC,YY/MM/DD,,DA  ,,4,,Y ,,,,1097,VIEW
db1,table_H,column_TL_SS,YY/MM/DD,,DA  ,,4,,Y ,,,,1098,VIEW
db1,table_H,column_IR_KC,YY/MM/DD,,DA  ,,4,,Y ,,,,1099,VIEW
db1,table_H,column_HK_VB,YY/MM/DD,,DA  ,,4,,Y ,,,,1100,VIEW
db1,table_H,column_II_QC,-(10)9,,I   ,,4,,Y ,,,,1101,VIEW
db1,table_H,column_HP_AP,X(1),,CF  ,,1,,Y ,,,,1103,VIEW
db1,table_H,column_CJ_JT,-(10)9,,I   ,,4,,Y ,,,,1104,VIEW
db1,table_H,column_RM_CX,X(30),,CV  ,,30,,Y ,,,,1105,VIEW
db1,table_H,column_DW_VG,YYYY-MM-DDBHH:MI:SS.S(6),,TS  ,,26,,Y ,,,6,1106,VIEW
db1,table_H,column_DW_FS,-(10)9,,I   ,,4,,Y ,,,,1107,VIEW
db1,table_H,column_CN_IQ,X(30),,CV  ,,30,,Y ,,,,1108,VIEW
db1,table_H,column_EA_CN,YYYY-MM-DDBHH:MI:SS.S(6),,TS  ,,26,,Y ,,,6,1109,VIEW
db1,table_H,column_FN_QN,X(500),,CV  ,,500,,Y ,,,,1088,VIEW
db1,table_H,column_BY_IV,X(150),,CV  ,,150,,Y ,,,,1056,VIEW
db1,table_H,column_RY_YC,0.99,,D   ,,8,,Y ,,15,2,1040,VIEW
db1,table_H,column_OV_AJ,X(1),,CF  ,,1,,Y ,,,,1032,VIEW
db1,table_H,column_YP_NV,X(20),,CV  ,,20,,Y ,,,,1028,VIEW
db1,table_H,column_FN_TL,X(6),,CF  ,,6,,Y ,,,,1026,VIEW
db1,table_H,column_CI_GM,-(10)9,,I   ,,4,,Y ,,,,1025,VIEW
db1,table_H,column_YG_YJ,X(10),,CV  ,,10,,Y ,,,,1095,VIEW
db1,table_H,column_WQ_LI,X(6),,CF  ,,6,,Y ,,,,1062,VIEW
db1,table_H,column_VY_NM,X(1),,CF  ,,1,,Y ,,,,1045,VIEW
db1,table_H,column_ME_MG,0.99,,D   ,,8,,Y ,,15,2,1036,VIEW
db1,table_H,column_OL_ZC,-(10)9,,I   ,,4,,Y ,,,,1031,VIEW
db1,table_H,column_RO_SO,X(30),,CV  ,,30,,Y ,,,,1029,VIEW
db1,table_H,column_DN_HX,X(2),,CF  ,,2,,Y ,,,,1027,VIEW
db1,table_H,column_HA_DQ,-(10)9,,I   ,,4,,Y ,,,,1102,VIEW
db1,table_H,column_DP_II,0.99,,D   ,,8,,Y ,,15,2,1068,VIEW
db1,table_H,column_ZN_YZ,X(1),,CF  ,,1,,Y ,,,,1050,VIEW
db1,table_H,column_RO_BT,X(12),,CV  ,,12,,Y ,,,,1041,VIEW
db1,table_H,column_UB_FD,0.99,,D   ,,8,,Y ,,15,2,1035,VIEW
db1,table_H,column_DN_TA,-(10)9,,I   ,,4,,Y ,,,,1033,VIEW
db1,table_H,column_XN_GQ,-(10)9,,I   ,,4,,Y ,,,,1030,VIEW
db1,table_D,column_SG_RF,X(20),,CF  ,,20,,Y ,,,,1034,VIEW
db1,table_D,column_PB_VL,YY/MM/DD,,DA  ,,4,,Y ,,,,1037,VIEW
db1,table_D,column_ZT_LT,X(150),,CF  ,,150,,Y ,,,,1038,VIEW
db1,table_D,column_WJ_EK,YY/MM/DD,,DA  ,,4,,Y ,,,,1039,VIEW
db1,table_D,column_GE_JY,X(30),,CF  ,,30,,Y ,,,,1028,VIEW
db1,table_D,column_DV_SZ,X(1),,CF  ,,1,,Y ,,,,1026,VIEW
db1,table_D,column_BV_MR,X(6),,CF  ,,6,,Y ,,,,1025,VIEW
db1,table_D,column_RR_YG,YY/MM/DD,,DA  ,,4,,Y ,,,,1036,VIEW
db1,table_D,column_RP_HQ,X(3),,CF  ,,3,,Y ,,,,1031,VIEW
db1,table_D,column_CF_QJ,X(25),,CF  ,,25,,Y ,,,,1029,VIEW
db1,table_D,column_FN_AR,X(1),,CF  ,,1,,Y ,,,,1027,VIEW
db1,table_D,column_QN_QF,X(10),,CF  ,,10,,Y ,,,,1032,VIEW
db1,table_D,column_QG_QV,X(35),,CF  ,,35,,Y ,,,,1035,VIEW
db1,table_D,column_OC_MN,X(25),,CF  ,,25,,Y ,,,,1033,VIEW
db1,table_D,column_US_QI,X(4),,CF  ,,4,,Y ,,,,1030,VIEW
db3,table_M,column_GT_ZO,X(100),,CV  ,,100,,Y ,,,,1026,TABLE
db3,table_M,column_BM_HV,-(10)9,,I   ,,4,,Y ,,,,1031,TABLE
db3,table_M,column_WJ_NH,X(100),,CV  ,,100,,Y ,,,,1029,TABLE
db3,table_M,column_EG_GA,X(100),,CV  ,,100,,Y ,,,,1027,TABLE
db3,table_M,column_OB_GH,X(100),,CV  ,,100,,Y ,,,,1025,TABLE
db3,table_M,column_IP_SD,X(100),,CV  ,,100,,Y ,,,,1028,TABLE
db3,table_M,column_QO_QX,-(10)9,,I   ,,4,,Y ,,,,1030,TABLE
db3,table_D,column_TN_DE,X(7),,CF  ,,7,,Y ,,,,1034,TABLE
db3,table_D,column_LK_WT,X(300),,CV  ,,300,,Y ,,,,1037,TABLE
db3,table_D,column_WD_HH,9,,D   ,,4,,Y ,,8,0,1038,TABLE
db3,table_D,column_TW_FZ,X(5),,CF  ,,5,,Y ,,,,1032,TABLE
db3,table_D,column_TY_KV,X(1),,CF  ,,1,,Y ,,,,1026,TABLE
db3,table_D,column_FF_FN,X(6),,CF  ,,6,,Y ,,,,1025,TABLE
db3,table_D,column_HO_BR,X(300),,CV  ,,300,,Y ,,,,1036,TABLE
db3,table_D,column_WA_GU,X(150),,CV  ,,150,,Y ,,,,1031,TABLE
db3,table_D,column_WN_HF,X(150),,CV  ,,150,,Y ,,,,1029,TABLE
db3,table_D,column_WO_WF,X(150),,CV  ,,150,,Y ,,,,1027,TABLE
db3,table_D,column_TK_UA,X(3),,CF  ,,3,,Y ,,,,1028,TABLE
db3,table_D,column_WH_UV,X(150),,CV  ,,150,,Y ,,,,1035,TABLE
db3,table_D,column_WY_BC,X(150),,CV  ,,150,,Y ,,,,1033,TABLE
db3,table_D,column_TF_WF,X(4),,CF  ,,4,,Y ,,,,1030,TABLE
db3,table_Y,column_JC_UN,X(2000),,CV  ,,2000,,Y ,,,,1031,TABLE
db3,table_Y,column_IA_MU,YYYY-MM-DDBHH:MI:SS.S(6),,TS  ,,26,,Y ,,,6,1026,TABLE
db3,table_Y,column_NT_SK,X(15),,CV  ,,15,,Y ,,,,1028,TABLE
db3,table_Y,column_XV_NN,X(200),,CV  ,,200,,Y ,,,,1030,TABLE
db3,table_Y,column_XH_ZI,X(80),,CV  ,,80,,Y ,,,,1025,TABLE
db3,table_Y,column_KD_NF,X(10),,CV  ,,10,,Y ,,,,1029,TABLE
db3,table_Y,column_OC_AH,X(20),,CV  ,,20,,Y ,,,,1027,TABLE
db3,table_J,column_DD_MR,-(10)9,,I   ,,4,,Y ,,,,1034,VIEW
db3,table_J,column_FP_FE,-(10)9,,I   ,,4,,Y ,,,,1037,VIEW
db3,table_J,column_ZI_RU,-(10)9,,I   ,,4,,Y ,,,,1038,VIEW
db3,table_J,column_XY_JV,-(10)9,,I   ,,4,,Y ,,,,1039,VIEW
db3,table_J,column_FS_AQ,-(10)9,,I   ,,4,,Y ,,,,1042,VIEW
db3,table_J,column_DJ_JN,-(10)9,,I   ,,4,,Y ,,,,1043,VIEW
db3,table_J,column_FQ_VI,-(10)9,,I   ,,4,,Y ,,,,1044,VIEW
db3,table_J,column_FV_MX,-(10)9,,I   ,,4,,Y ,,,,1046,VIEW
db3,table_J,column_DD_ME,-(10)9,,I   ,,4,,Y ,,,,1047,VIEW
db3,table_J,column_FR_VQ,-(10)9,,I   ,,4,,Y ,,,,1048,VIEW
db3,table_J,column_DN_KV,-(10)9,,I   ,,4,,Y ,,,,1049,VIEW
db3,table_J,column_FZ_KN,-(10)9,,I   ,,4,,Y ,,,,1051,VIEW
db3,table_J,column_HD_IV,-(10)9,,I   ,,4,,Y ,,,,1052,VIEW
db3,table_J,column_HG_MO,-(10)9,,I   ,,4,,Y ,,,,1053,VIEW
db3,table_J,column_HJ_QU,-(10)9,,I   ,,4,,Y ,,,,1054,VIEW
db3,table_J,column_HU_LN,-(10)9,,I   ,,4,,Y ,,,,1055,VIEW
db3,table_J,column_HC_PT,-(10)9,,I   ,,4,,Y ,,,,1057,VIEW
db3,table_J,column_HB_MZ,-(10)9,,I   ,,4,,Y ,,,,1058,VIEW
db3,table_J,column_JJ_II,-(10)9,,I   ,,4,,Y ,,,,1059,VIEW
db3,table_J,column_JF_RU,-(10)9,,I   ,,4,,Y ,,,,1060,VIEW
db3,table_J,column_KI_SD,-(10)9,,I   ,,4,,Y ,,,,1061,VIEW
db3,table_J,column_JN_LE,-0.99,,D   ,,8,,Y ,,12,2,1063,VIEW
db3,table_J,column_NK_RA,-(10)9,,I   ,,4,,Y ,,,,1064,VIEW
db3,table_J,column_NF_UB,-(10)9,,I   ,,4,,Y ,,,,1065,VIEW
db3,table_J,column_MM_TV,-0.99,,D   ,,8,,Y ,,12,2,1066,VIEW
db3,table_J,column_PU_XQ,-(10)9,,I   ,,4,,Y ,,,,1067,VIEW
db3,table_J,column_OI_RP,-0.99,,D   ,,8,,Y ,,12,2,1069,VIEW
db3,table_J,column_WG_DM,-(10)9,,I   ,,4,,Y ,,,,1070,VIEW
db3,table_J,column_DX_YO,-(10)9,,I   ,,4,,Y ,,,,1071,VIEW
db3,table_J,column_DX_HJ,-(10)9,,I   ,,4,,Y ,,,,1072,VIEW
db3,table_J,column_EG_RT,-(10)9,,I   ,,4,,Y ,,,,1073,VIEW
db3,table_J,column_GH_IX,-(10)9,,I   ,,4,,Y ,,,,1074,VIEW
db3,table_J,column_FZ_EI,-(10)9,,I   ,,4,,Y ,,,,1075,VIEW
db3,table_J,column_DB_JO,-(10)9,,I   ,,4,,Y ,,,,1076,VIEW
db3,table_J,column_FQ_ON,-(10)9,,I   ,,4,,Y ,,,,1077,VIEW
db3,table_J,column_ID_NL,-(10)9,,I   ,,4,,Y ,,,,1078,VIEW
db3,table_J,column_LV_MF,-(10)9,,I   ,,4,,Y ,,,,1079,VIEW
db3,table_J,column_LH_OA,-(10)9,,I   ,,4,,Y ,,,,1080,VIEW
db3,table_J,column_LN_GP,-(10)9,,I   ,,4,,Y ,,,,1081,VIEW
db3,table_J,column_LF_FA,-(10)9,,I   ,,4,,Y ,,,,1082,VIEW
db3,table_J,column_LP_PS,-(10)9,,I   ,,4,,Y ,,,,1083,VIEW
db3,table_J,column_LU_GF,-(10)9,,I   ,,4,,Y ,,,,1084,VIEW
db3,table_J,column_LX_XL,-(10)9,,I   ,,4,,Y ,,,,1085,VIEW
db3,table_J,column_ND_QB,-(10)9,,I   ,,4,,Y ,,,,1086,VIEW
db3,table_J,column_YT_MZ,-(10)9,,I   ,,4,,Y ,,,,1087,VIEW
db3,table_J,column_BF_GT,-(10)9,,I   ,,4,,Y ,,,,1089,VIEW
db3,table_J,column_BI_UV,-(10)9,,I   ,,4,,Y ,,,,1090,VIEW
db3,table_J,column_BU_MU,-(10)9,,I   ,,4,,Y ,,,,1091,VIEW
db3,table_J,column_BL_AM,-(10)9,,I   ,,4,,Y ,,,,1092,VIEW
db3,table_J,column_BC_TG,-(10)9,,I   ,,4,,Y ,,,,1093,VIEW
db3,table_J,column_BC_RR,-(10)9,,I   ,,4,,Y ,,,,1094,VIEW
db3,table_J,column_NB_EA,-(10)9,,I   ,,4,,Y ,,,,1096,VIEW
db3,table_J,column_QH_QS,-(10)9,,I   ,,4,,Y ,,,,1097,VIEW
db3,table_J,column_QZ_DC,-(10)9,,I   ,,4,,Y ,,,,1098,VIEW
db3,table_J,column_QE_SD,-(10)9,,I   ,,4,,Y ,,,,1099,VIEW
db3,table_J,column_QS_SG,-(10)9,,I   ,,4,,Y ,,,,1100,VIEW
db3,table_J,column_QH_AN,-(10)9,,I   ,,4,,Y ,,,,1101,VIEW
db3,table_J,column_QP_FI,-(10)9,,I   ,,4,,Y ,,,,1103,VIEW
db3,table_J,column_SH_GM,-(10)9,,I   ,,4,,Y ,,,,1104,VIEW
db3,table_J,column_JE_QQ,X(62),,CV  ,,62,,Y ,,,,1105,VIEW
db3,table_J,column_VO_SU,X(8000),,CV  ,,16000,,Y ,,,,1106,VIEW
db3,table_J,column_GG_GM,-(10)9,,I   ,,4,,Y ,,,,1107,VIEW
db3,table_J,column_SM_OO,X(3),,CF  ,,3,,Y ,,,,1108,VIEW
db3,table_J,column_UC_EH,-(10)9,,I   ,,4,,Y ,,,,1109,VIEW
db3,table_J,column_BX_HZ,-(10)9,,I   ,,4,,Y ,,,,1110,VIEW
db3,table_J,column_ZD_DB,-(10)9,,I   ,,4,,Y ,,,,1111,VIEW
db3,table_J,column_YS_UI,-(10)9,,I   ,,4,,Y ,,,,1112,VIEW
db3,table_J,column_FV_OI,-(10)9,,I   ,,4,,Y ,,,,1113,VIEW
db3,table_J,column_HT_LM,-(10)9,,I   ,,4,,Y ,,,,1114,VIEW
db3,table_J,column_FJ_ZQ,-(10)9,,I   ,,4,,Y ,,,,1115,VIEW
db3,table_J,column_HA_HF,-(10)9,,I   ,,4,,Y ,,,,1116,VIEW
db3,table_J,column_FA_MP,-(10)9,,I   ,,4,,Y ,,,,1117,VIEW
db3,table_J,column_HW_FD,-(10)9,,I   ,,4,,Y ,,,,1118,VIEW
db3,table_J,column_FP_VH,-(10)9,,I   ,,4,,Y ,,,,1119,VIEW
db3,table_J,column_HO_IH,-(10)9,,I   ,,4,,Y ,,,,1120,VIEW
db3,table_J,column_FX_QZ,-(10)9,,I   ,,4,,Y ,,,,1121,VIEW
db3,table_J,column_HA_MY,-(10)9,,I   ,,4,,Y ,,,,1122,VIEW
db3,table_J,column_HU_NG,-(10)9,,I   ,,4,,Y ,,,,1123,VIEW
db3,table_J,column_JC_IF,-(10)9,,I   ,,4,,Y ,,,,1124,VIEW
db3,table_J,column_CC_AA,-(10)9,,I   ,,4,,Y ,,,,1125,VIEW
db3,table_J,column_AT_MC,-(10)9,,I   ,,4,,Y ,,,,1126,VIEW
db3,table_J,column_AN_EY,-(10)9,,I   ,,4,,Y ,,,,1127,VIEW
db3,table_J,column_AD_LW,-(10)9,,I   ,,4,,Y ,,,,1128,VIEW
db3,table_J,column_AI_TV,-(10)9,,I   ,,4,,Y ,,,,1129,VIEW
db3,table_J,column_AX_SK,-(10)9,,I   ,,4,,Y ,,,,1130,VIEW
db3,table_J,column_AP_DO,-(10)9,,I   ,,4,,Y ,,,,1131,VIEW
db3,table_J,column_CG_WQ,-(10)9,,I   ,,4,,Y ,,,,1132,VIEW
db3,table_J,column_BN_GU,-(10)9,,I   ,,4,,Y ,,,,1133,VIEW
db3,table_J,column_BX_GC,-(10)9,,I   ,,4,,Y ,,,,1134,VIEW
db3,table_J,column_BB_DG,-(10)9,,I   ,,4,,Y ,,,,1135,VIEW
db3,table_J,column_DP_PL,-(10)9,,I   ,,4,,Y ,,,,1136,VIEW
db3,table_J,column_DZ_BR,-(10)9,,I   ,,4,,Y ,,,,1137,VIEW
db3,table_J,column_DS_CA,-(10)9,,I   ,,4,,Y ,,,,1138,VIEW
db3,table_J,column_DO_JS,-(10)9,,I   ,,4,,Y ,,,,1139,VIEW
db3,table_J,column_GN_JP,-(10)9,,I   ,,4,,Y ,,,,1140,VIEW
db3,table_J,column_CK_CF,-(10)9,,I   ,,4,,Y ,,,,1141,VIEW
db3,table_J,column_BM_XM,-(10)9,,I   ,,4,,Y ,,,,1142,VIEW
db3,table_J,column_CU_UE,-(10)9,,I   ,,4,,Y ,,,,1143,VIEW
db3,table_J,column_CW_GL,-(10)9,,I   ,,4,,Y ,,,,1144,VIEW
db3,table_J,column_CG_KS,-(10)9,,I   ,,4,,Y ,,,,1145,VIEW
db3,table_J,column_CE_YV,-(10)9,,I   ,,4,,Y ,,,,1146,VIEW
db3,table_J,column_CL_JR,-(10)9,,I   ,,4,,Y ,,,,1147,VIEW
db3,table_J,column_BV_FS,-(10)9,,I   ,,4,,Y ,,,,1088,VIEW
db3,table_J,column_HE_GT,-(10)9,,I   ,,4,,Y ,,,,1056,VIEW
db3,table_J,column_WW_OH,-(10)9,,I   ,,4,,Y ,,,,1040,VIEW
db3,table_J,column_MP_IE,-0.99,,D   ,,8,,Y ,,12,2,1032,VIEW
db3,table_J,column_NQ_YJ,X(6),,CF  ,,6,,Y ,,,,1028,VIEW
db3,table_J,column_HQ_BG,YY/MM/DD,,DA  ,,4,,Y ,,,,1026,VIEW
db3,table_J,column_GW_OL,-(10)9,,I   ,,4,,Y ,,,,1025,VIEW
db3,table_J,column_DG_AI,-(10)9,,I   ,,4,,Y ,,,,1095,VIEW
db3,table_J,column_KK_MF,-(10)9,,I   ,,4,,Y ,,,,1062,VIEW
db3,table_J,column_DF_ZG,-(10)9,,I   ,,4,,Y ,,,,1045,VIEW
db3,table_J,column_EB_UJ,-(10)9,,I   ,,4,,Y ,,,,1036,VIEW
db3,table_J,column_NS_OH,-0.99,,D   ,,8,,Y ,,12,2,1031,VIEW
db3,table_J,column_YF_DB,-0.99,,D   ,,8,,Y ,,12,2,1029,VIEW
db3,table_J,column_RE_XI,X(6),,CF  ,,6,,Y ,,,,1027,VIEW
db3,table_J,column_QU_AS,-(10)9,,I   ,,4,,Y ,,,,1102,VIEW
db3,table_J,column_PL_EL,-(10)9,,I   ,,4,,Y ,,,,1068,VIEW
db3,table_J,column_FC_YD,-(10)9,,I   ,,4,,Y ,,,,1050,VIEW
db3,table_J,column_DE_QA,-(10)9,,I   ,,4,,Y ,,,,1041,VIEW
db3,table_J,column_EW_CJ,-(10)9,,I   ,,4,,Y ,,,,1035,VIEW
db3,table_J,column_SM_XS,-(10)9,,I   ,,4,,Y ,,,,1033,VIEW
db3,table_J,column_XJ_CA,-0.99,,D   ,,8,,Y ,,12,2,1030,VIEW
db3,table_I,column_DH_CI,-(10)9,,I   ,,4,,Y ,,,,1034,VIEW
db3,table_I,column_FO_AL,-(10)9,,I   ,,4,,Y ,,,,1037,VIEW
db3,table_I,column_ZU_AJ,-(10)9,,I   ,,4,,Y ,,,,1038,VIEW
db3,table_I,column_XG_WQ,-(10)9,,I   ,,4,,Y ,,,,1039,VIEW
db3,table_I,column_FM_RE,-(10)9,,I   ,,4,,Y ,,,,1042,VIEW
db3,table_I,column_DL_RX,-(10)9,,I   ,,4,,Y ,,,,1043,VIEW
db3,table_I,column_FX_ZU,-(10)9,,I   ,,4,,Y ,,,,1044,VIEW
db3,table_I,column_FH_FW,-(10)9,,I   ,,4,,Y ,,,,1046,VIEW
db3,table_I,column_DR_MB,-(10)9,,I   ,,4,,Y ,,,,1047,VIEW
db3,table_I,column_FQ_JU,-(10)9,,I   ,,4,,Y ,,,,1048,VIEW
db3,table_I,column_DY_HO,-(10)9,,I   ,,4,,Y ,,,,1049,VIEW
db3,table_I,column_FM_ZT,-(10)9,,I   ,,4,,Y ,,,,1051,VIEW
db3,table_I,column_HO_IL,-(10)9,,I   ,,4,,Y ,,,,1052,VIEW
db3,table_I,column_HK_IO,-(10)9,,I   ,,4,,Y ,,,,1053,VIEW
db3,table_I,column_HR_UY,-(10)9,,I   ,,4,,Y ,,,,1054,VIEW
db3,table_I,column_HQ_FI,-(10)9,,I   ,,4,,Y ,,,,1055,VIEW
db3,table_I,column_HP_NK,-(10)9,,I   ,,4,,Y ,,,,1057,VIEW
db3,table_I,column_HQ_BV,-(10)9,,I   ,,4,,Y ,,,,1058,VIEW
db3,table_I,column_JX_GD,-(10)9,,I   ,,4,,Y ,,,,1059,VIEW
db3,table_I,column_JT_LW,-(10)9,,I   ,,4,,Y ,,,,1060,VIEW
db3,table_I,column_KT_AN,-(10)9,,I   ,,4,,Y ,,,,1061,VIEW
db3,table_I,column_JC_PD,-0.99,,D   ,,8,,Y ,,12,2,1063,VIEW
db3,table_I,column_NB_SY,-(10)9,,I   ,,4,,Y ,,,,1064,VIEW
db3,table_I,column_NI_TF,-(10)9,,I   ,,4,,Y ,,,,1065,VIEW
db3,table_I,column_MZ_SH,-0.99,,D   ,,8,,Y ,,12,2,1066,VIEW
db3,table_I,column_PB_AA,-(10)9,,I   ,,4,,Y ,,,,1067,VIEW
db3,table_I,column_OA_NS,-0.99,,D   ,,8,,Y ,,12,2,1069,VIEW
db3,table_I,column_WQ_WN,-(10)9,,I   ,,4,,Y ,,,,1070,VIEW
db3,table_I,column_DD_SS,-(10)9,,I   ,,4,,Y ,,,,1071,VIEW
db3,table_I,column_DD_HX,-(10)9,,I   ,,4,,Y ,,,,1072,VIEW
db3,table_I,column_EU_CE,-(10)9,,I   ,,4,,Y ,,,,1073,VIEW
db3,table_I,column_GQ_CK,-(10)9,,I   ,,4,,Y ,,,,1074,VIEW
db3,table_I,column_FE_XA,-(10)9,,I   ,,4,,Y ,,,,1075,VIEW
db3,table_I,column_DT_QD,-(10)9,,I   ,,4,,Y ,,,,1076,VIEW
db3,table_I,column_FL_DZ,-(10)9,,I   ,,4,,Y ,,,,1077,VIEW
db3,table_I,column_IC_DA,-(10)9,,I   ,,4,,Y ,,,,1078,VIEW
db3,table_I,column_LP_CJ,-(10)9,,I   ,,4,,Y ,,,,1079,VIEW
db3,table_I,column_LN_MD,-(10)9,,I   ,,4,,Y ,,,,1080,VIEW
db3,table_I,column_LM_LD,-(10)9,,I   ,,4,,Y ,,,,1081,VIEW
db3,table_I,column_LY_KI,-(10)9,,I   ,,4,,Y ,,,,1082,VIEW
db3,table_I,column_LK_AI,-(10)9,,I   ,,4,,Y ,,,,1083,VIEW
db3,table_I,column_LG_KD,-(10)9,,I   ,,4,,Y ,,,,1084,VIEW
db3,table_I,column_LK_MP,-(10)9,,I   ,,4,,Y ,,,,1085,VIEW
db3,table_I,column_NX_HQ,-(10)9,,I   ,,4,,Y ,,,,1086,VIEW
db3,table_I,column_YB_BY,-(10)9,,I   ,,4,,Y ,,,,1087,VIEW
db3,table_I,column_BS_AQ,-(10)9,,I   ,,4,,Y ,,,,1089,VIEW
db3,table_I,column_BF_UU,-(10)9,,I   ,,4,,Y ,,,,1090,VIEW
